행번호,도메인명,논리 데이터 유형,분류어,유형,대표 여부,정의내용
2557,연봉계약자경력구분코드_C1,고정길이문자형,연봉계약자경력구분코드,코드,Y,생략
2558,성과등급코드_C2,고정길이문자형,성과등급코드,코드,Y,생략
2559,감액유형코드_C3,고정길이문자형,감액유형코드,코드,Y,생략
2560,직업신분범위코드_C3,고정길이문자형,직업신분범위코드,코드,Y,생략
2561,성과상여금평균지급자사유코드_C2,고정길이문자형,성과상여금평균지급자사유코드,코드,Y,생략
2562,성과상여금최저지급자사유코드_C2,고정길이문자형,성과상여금최저지급자사유코드,코드,Y,생략
2563,산출단계코드_C3,고정길이문자형,산출단계코드,코드,Y,생략
2564,과오급여정산구분코드_C2,고정길이문자형,과오급여정산구분코드,코드,Y,생략
2565,해외파병수당지급비율추가사유코드_C1,고정길이문자형,해외파병수당지급비율추가사유코드,코드,Y,생략
2566,계좌유형코드_C1,고정길이문자형,계좌유형코드,코드,Y,생략
2567,연가보상비비대상사유코드_C2,고정길이문자형,연가보상비비대상사유코드,코드,Y,생략
2568,금액비율구분코드_C1,고정길이문자형,금액비율구분코드,코드,Y,생략
2569,여비구분코드_C2,고정길이문자형,여비구분코드,코드,Y,생략
2570,성과평가집단코드_C2,고정길이문자형,성과평가집단코드,코드,Y,생략
2571,성과평가집단직위별코드_C2,고정길이문자형,성과평가집단직위별코드,코드,Y,생략
2572,합산소급구분코드_C1,고정길이문자형,합산소급구분코드,코드,Y,생략
2573,상이등급코드_C2,고정길이문자형,상이등급코드,코드,Y,생략
2574,승인상태구분코드_C1,고정길이문자형,승인상태구분코드,코드,Y,생략
2575,신체장애등급코드_C2,고정길이문자형,신체장애등급코드,코드,Y,생략
2576,재해구분코드_C2,고정길이문자형,재해구분코드,코드,Y,생략
2577,재해등급코드_C2,고정길이문자형,재해등급코드,코드,Y,생략
2578,통산합산구분코드_C2,고정길이문자형,통산합산구분코드,코드,Y,생략
2579,제퇴직금환경구분코드_C2,고정길이문자형,제퇴직금환경구분코드,코드,Y,생략
2580,보상등급코드_C2,고정길이문자형,보상등급코드,코드,Y,생략
2581,복무종류코드_C2,고정길이문자형,복무종류코드,코드,Y,생략
2582,퇴직금종류코드_C2,고정길이문자형,퇴직금종류코드,코드,Y,생략
2583,관계구분코드_C1,고정길이문자형,관계구분코드,코드,Y,생략
2584,통산기간신분구분코드_C1,고정길이문자형,통산기간신분구분코드,코드,Y,생략
2585,퇴직급여종류코드_C1,고정길이문자형,퇴직급여종류코드,코드,Y,생략
2586,복무기간진행상태구분코드_C2,고정길이문자형,복무기간진행상태구분코드,코드,Y,생략
2587,장애급여구분코드_C2,고정길이문자형,장애급여구분코드,코드,Y,생략
2588,통산산입구분코드_C1,고정길이문자형,통산산입구분코드,코드,Y,생략
2589,제외신청구분코드_C1,고정길이문자형,제외신청구분코드,코드,Y,생략
2590,지급제한구분코드_C2,고정길이문자형,지급제한구분코드,코드,Y,생략
2591,폐질등급코드_C2,고정길이문자형,폐질등급코드,코드,Y,생략
2592,요양승인상태구분코드_C2,고정길이문자형,요양승인상태구분코드,코드,Y,생략
2593,급여종류코드_C2,고정길이문자형,급여종류코드,코드,Y,생략
2594,환수진행상태코드_C2,고정길이문자형,환수진행상태코드,코드,Y,생략
2595,제퇴직금신청종류코드_C2,고정길이문자형,제퇴직금신청종류코드,코드,Y,생략
2596,합산반납금액발생사유코드_C1,고정길이문자형,합산반납금액발생사유코드,코드,Y,생략
2597,기여금종류구분코드_C2,고정길이문자형,기여금종류구분코드,코드,Y,생략
2598,제퇴직취소구분코드_C1,고정길이문자형,제퇴직취소구분코드,코드,Y,생략
2599,연금취급기관코드_C2,고정길이문자형,연금취급기관코드,코드,Y,생략
2600,산정특례구분코드_C1,고정길이문자형,산정특례구분코드,코드,Y,생략
2601,반환금액구분코드_C1,고정길이문자형,반환금액구분코드,코드,Y,생략
